"date","vaccine_series_completed_percent_population","zip_code"
2021-01-08,0.01,"60602"
2021-04-10,0.457,"60602"
2021-05-23,0.81,"60602"
2021-05-21,0.807,"60602"
2021-02-28,0.223,"60602"
2021-04-29,0.63,"60602"
2021-05-08,0.714,"60602"
2021-04-27,0.608,"60602"
2021-01-03,0,"60602"
2021-03-14,0.302,"60602"
2021-04-02,0.397,"60602"
2021-01-27,0.052,"60602"
2021-01-21,0.038,"60602"
2021-02-03,0.067,"60602"
2021-01-01,0,"60602"
2021-01-09,0.014,"60602"
2021-03-19,0.326,"60602"
2021-03-12,0.292,"60602"
2021-05-03,0.665,"60602"
2020-12-26,0,"60602"
2021-05-01,0.652,"60602"
2021-02-20,0.164,"60602"
2021-04-13,0.483,"60602"
2020-12-16,0,"60602"
2021-05-24,0.813,"60602"
2021-01-29,0.054,"60602"
2021-04-17,0.509,"60602"
2021-04-06,0.416,"60602"
2021-01-11,0.019,"60602"
2021-02-23,0.183,"60602"
2021-03-11,0.278,"60602"
2021-03-25,0.341,"60602"
2021-05-22,0.81,"60602"
2021-01-06,0.001,"60602"
2021-02-21,0.165,"60602"
2021-01-19,0.036,"60602"
2021-04-26,0.591,"60602"
2021-05-17,0.79,"60602"
2020-12-24,0,"60602"
2021-03-22,0.33,"60602"
2021-02-17,0.138,"60602"
2021-02-06,0.075,"60602"
2020-12-27,0,"60602"
2021-04-12,0.474,"60602"
2020-12-15,0,"60602"
2021-03-04,0.252,"60602"
2021-01-28,0.052,"60602"
2021-01-07,0.003,"60602"
2021-03-27,0.36,"60602"
2021-05-04,0.675,"60602"
2021-03-06,0.257,"60602"
2021-02-14,0.128,"60602"
2021-05-12,0.757,"60602"
2021-01-14,0.027,"60602"
2020-12-21,0,"60602"
2021-05-19,0.797,"60602"
2021-03-13,0.297,"60602"
2020-12-22,0,"60602"
2021-03-30,0.368,"60602"
2021-05-09,0.717,"60602"
2021-02-16,0.132,"60602"
2021-04-09,0.451,"60602"
2020-12-19,0,"60602"
2021-04-16,0.501,"60602"
2021-05-02,0.652,"60602"
2021-05-06,0.699,"60602"
2021-05-10,0.726,"60602"
2021-02-05,0.071,"60602"
2021-05-13,0.773,"60602"
2020-12-20,0,"60602"
2021-04-14,0.486,"60602"
2021-01-15,0.027,"60602"
2021-03-29,0.362,"60602"
2021-02-09,0.086,"60602"
2021-04-05,0.411,"60602"
2021-02-01,0.059,"60602"
2020-12-17,0,"60602"
2021-01-31,0.058,"60602"
2021-01-17,0.028,"60602"
2021-02-10,0.091,"60602"
2021-01-30,0.056,"60602"
2021-03-02,0.233,"60602"
2021-02-18,0.149,"60602"
2021-03-01,0.227,"60602"
2021-04-01,0.381,"60602"
2021-04-03,0.4,"60602"
2021-04-28,0.619,"60602"
2021-05-18,0.793,"60602"
2021-03-17,0.314,"60602"
2021-01-10,0.015,"60602"
2020-12-25,0,"60602"
2021-04-08,0.44,"60602"
2021-03-03,0.25,"60602"
2021-05-14,0.78,"60602"
2021-03-07,0.257,"60602"
2021-05-20,0.8,"60602"
2021-04-21,0.548,"60602"
2021-04-30,0.645,"60602"
2021-01-02,0,"60602"
2021-02-11,0.1,"60602"
2021-03-21,0.33,"60602"
2021-03-24,0.334,"60602"
2021-01-13,0.025,"60602"
2021-02-07,0.076,"60602"
2021-03-15,0.305,"60602"
2021-02-04,0.07,"60602"
2021-03-09,0.27,"60602"
2021-05-11,0.74,"60602"
2021-04-20,0.541,"60602"
2021-03-18,0.32,"60602"
2021-01-12,0.024,"60602"
2021-04-07,0.431,"60602"
2021-04-11,0.459,"60602"
2021-01-20,0.038,"60602"
2021-01-16,0.027,"60602"
2021-03-10,0.272,"60602"
2020-12-31,0,"60602"
2021-02-02,0.064,"60602"
2021-01-25,0.041,"60602"
2021-03-28,0.361,"60602"
2021-03-08,0.264,"60602"
2021-04-19,0.526,"60602"
2021-05-05,0.687,"60602"
2021-04-22,0.555,"60602"
2021-02-25,0.206,"60602"
2020-12-28,0,"60602"
2020-12-29,0,"60602"
2021-02-12,0.118,"60602"
2021-01-26,0.048,"60602"
2021-01-04,0,"60602"
2021-03-05,0.254,"60602"
2021-04-25,0.578,"60602"
2020-12-23,0,"60602"
2021-02-08,0.079,"60602"
2021-03-23,0.333,"60602"
2020-12-30,0,"60602"
2021-05-25,0.817,"60602"
2021-01-22,0.038,"60602"
2021-03-26,0.351,"60602"
2021-04-23,0.569,"60602"
2021-01-18,0.03,"60602"
2021-05-16,0.783,"60602"
2021-04-18,0.514,"60602"
2021-03-20,0.33,"60602"
2021-01-24,0.038,"60602"
2021-02-19,0.157,"60602"
2021-03-16,0.31,"60602"
2020-12-18,0,"60602"
2021-05-07,0.707,"60602"
2021-01-05,0.001,"60602"
2021-02-26,0.217,"60602"
2021-05-18,0.871,"60603"
2021-05-19,0.878,"60603"
2020-12-20,0,"60603"
2021-04-02,0.393,"60603"
2021-02-06,0.083,"60603"
2021-04-21,0.575,"60603"
2021-05-20,0.883,"60603"
2021-03-01,0.263,"60603"
2021-02-04,0.048,"60603"
2021-01-28,0.038,"60603"
2021-01-10,0.022,"60603"
2021-05-04,0.779,"60603"
2021-04-11,0.458,"60603"
2020-12-16,0,"60603"
2021-01-25,0.033,"60603"
2021-04-05,0.407,"60603"
2021-03-22,0.348,"60603"
2020-12-27,0,"60603"
2021-04-04,0.398,"60603"
2021-02-25,0.247,"60603"
2020-12-19,0,"60603"
2021-03-02,0.268,"60603"
2021-04-14,0.491,"60603"
2021-01-16,0.029,"60603"
2021-04-18,0.528,"60603"
2021-03-06,0.28,"60603"
2021-01-23,0.032,"60603"
2021-02-28,0.26,"60603"
2021-03-21,0.348,"60603"
2021-01-29,0.039,"60603"
2021-02-09,0.086,"60603"
2021-03-24,0.353,"60603"
2021-02-01,0.041,"60603"
2021-01-30,0.04,"60603"
2021-05-07,0.807,"60603"
2021-05-12,0.825,"60603"
2021-02-23,0.181,"60603"
2021-03-03,0.272,"60603"
2021-02-08,0.084,"60603"
2021-04-20,0.56,"60603"
2021-01-14,0.029,"60603"
2021-03-31,0.381,"60603"
2021-03-29,0.371,"60603"
2021-05-06,0.8,"60603"
2021-03-27,0.365,"60603"
2021-01-13,0.029,"60603"
2021-05-17,0.863,"60603"
2021-01-12,0.029,"60603"
2021-03-07,0.281,"60603"
2021-01-03,0,"60603"
2021-02-26,0.258,"60603"
2021-05-01,0.758,"60603"
2021-04-10,0.456,"60603"
2021-05-10,0.812,"60603"
2021-04-25,0.625,"60603"
2021-02-20,0.158,"60603"
2021-03-14,0.322,"60603"
2021-03-26,0.361,"60603"
2021-01-08,0.016,"60603"
2021-01-22,0.032,"60603"
2021-02-19,0.144,"60603"
2021-01-26,0.034,"60603"
2020-12-26,0,"60603"
2020-12-28,0,"60603"
2021-05-14,0.846,"60603"
2021-01-17,0.029,"60603"
2020-12-24,0,"60603"
2021-03-23,0.35,"60603"
2021-02-07,0.083,"60603"
2021-05-11,0.817,"60603"
2021-01-31,0.04,"60603"
2021-01-09,0.021,"60603"
2021-01-05,0.001,"60603"
2021-01-18,0.029,"60603"
2021-03-10,0.304,"60603"
2021-04-13,0.485,"60603"
2021-02-11,0.095,"60603"
2021-04-28,0.71,"60603"
2021-01-21,0.032,"60603"
2021-02-05,0.054,"60603"
2021-03-30,0.376,"60603"
2021-04-22,0.583,"60603"
2021-03-18,0.342,"60603"
2021-02-17,0.131,"60603"
2020-12-30,0,"60603"
2021-03-28,0.366,"60603"
2020-12-29,0,"60603"
2021-01-06,0.001,"60603"
2021-03-08,0.288,"60603"
2021-04-07,0.423,"60603"
2021-03-20,0.348,"60603"
2020-12-18,0,"60603"
2021-04-06,0.416,"60603"
2021-05-03,0.766,"60603"
2021-01-20,0.029,"60603"
2021-05-05,0.79,"60603"
2021-02-10,0.087,"60603"
2021-01-07,0.01,"60603"
2021-04-24,0.618,"60603"
2020-12-31,0,"60603"
2021-01-24,0.033,"60603"
2021-02-12,0.106,"60603"
2021-04-29,0.734,"60603"
2021-04-16,0.511,"60603"
2021-02-18,0.135,"60603"
2021-03-15,0.326,"60603"
2021-04-15,0.503,"60603"
2021-02-15,0.116,"60603"
2021-02-27,0.259,"60603"
2020-12-22,0,"60603"
2021-02-13,0.113,"60603"
2021-05-23,0.895,"60603"
2021-05-24,0.898,"60603"
2021-02-22,0.161,"60603"
2021-04-17,0.52,"60603"
2021-02-03,0.044,"60603"
2021-05-15,0.857,"60603"
2021-04-03,0.398,"60603"
2021-04-30,0.749,"60603"
2021-03-04,0.276,"60603"
2021-03-16,0.333,"60603"
2021-04-12,0.466,"60603"
2021-04-23,0.599,"60603"
2021-05-13,0.835,"60603"
2021-03-13,0.319,"60603"
2021-04-09,0.45,"60603"
2021-01-01,0,"60603"
2021-04-26,0.654,"60603"
2021-05-08,0.81,"60603"
2021-05-02,0.761,"60603"
2021-05-22,0.893,"60603"
2021-03-09,0.294,"60603"
2021-03-11,0.315,"60603"
2021-04-27,0.688,"60603"
2021-03-19,0.346,"60603"
2021-03-05,0.278,"60603"
2021-04-08,0.435,"60603"
2021-04-01,0.385,"60603"
2021-02-16,0.125,"60603"
2020-12-21,0,"60603"
2021-01-02,0,"60603"
2020-12-17,0,"60603"
2021-01-04,0,"60603"
2021-05-09,0.81,"60603"
2021-03-17,0.338,"60603"
2021-01-15,0.029,"60603"
2021-03-12,0.317,"60603"
2021-02-21,0.158,"60603"
2020-12-23,0,"60603"
2021-05-16,0.861,"60603"
2020-12-15,0,"60603"
2020-12-25,0,"60603"
2021-01-11,0.023,"60603"
2021-05-25,0.903,"60603"
2021-03-25,0.355,"60603"
2021-02-24,0.24,"60603"
2021-04-19,0.542,"60603"
2021-05-21,0.891,"60603"
2021-01-27,0.034,"60603"
2021-02-14,0.114,"60603"
2021-02-02,0.043,"60603"
2021-01-19,0.029,"60603"
2021-03-14,0.29,"60604"
2021-01-06,0,"60604"
2020-12-21,0,"60604"
2021-02-11,0.049,"60604"
2021-01-13,0.007,"60604"
2021-05-07,0.623,"60604"
2021-01-29,0.019,"60604"
2021-03-03,0.235,"60604"
2021-04-17,0.462,"60604"
2021-04-21,0.493,"60604"
2021-01-19,0.011,"60604"
2021-01-23,0.013,"60604"
2020-12-17,0,"60604"
2021-05-21,0.739,"60604"
2021-02-06,0.027,"60604"
2021-02-07,0.027,"60604"
2021-05-19,0.718,"60604"
2021-01-15,0.009,"60604"
2021-02-13,0.068,"60604"
2021-05-20,0.724,"60604"
2020-12-16,0,"60604"
2021-04-22,0.503,"60604"
2021-02-19,0.086,"60604"
2021-03-12,0.287,"60604"
2021-03-11,0.282,"60604"
2021-01-22,0.013,"60604"
2021-05-22,0.745,"60604"
2021-01-20,0.011,"60604"
2021-01-01,0,"60604"
2021-01-16,0.009,"60604"
2021-01-31,0.021,"60604"
2021-01-25,0.013,"60604"
2021-05-15,0.691,"60604"
2021-01-24,0.013,"60604"
2021-04-11,0.408,"60604"
2021-03-13,0.287,"60604"
2021-05-08,0.631,"60604"
2021-01-28,0.017,"60604"
2021-04-02,0.366,"60604"
2021-02-21,0.091,"60604"
2021-05-23,0.745,"60604"
2021-04-08,0.395,"60604"
2021-04-19,0.47,"60604"
2021-04-16,0.458,"60604"
2021-02-12,0.061,"60604"
2021-03-25,0.333,"60604"
2021-02-28,0.207,"60604"
2021-04-28,0.55,"60604"
2021-03-21,0.317,"60604"
2021-01-30,0.019,"60604"
2021-03-15,0.295,"60604"
2020-12-19,0,"60604"
2021-02-05,0.024,"60604"
2021-02-15,0.07,"60604"
2021-01-05,0,"60604"
2021-03-06,0.244,"60604"
2021-02-23,0.149,"60604"
2021-04-03,0.367,"60604"
2021-03-27,0.339,"60604"
2021-03-29,0.345,"60604"
2021-04-09,0.401,"60604"
2021-05-18,0.713,"60604"
2021-04-13,0.424,"60604"
2021-01-10,0.006,"60604"
2021-01-11,0.006,"60604"
2021-01-26,0.015,"60604"
2021-03-04,0.238,"60604"
2020-12-27,0,"60604"
2021-02-24,0.165,"60604"
2021-05-06,0.612,"60604"
2021-02-27,0.207,"60604"
2020-12-15,0,"60604"
2021-02-14,0.07,"60604"
2021-03-09,0.265,"60604"
2021-01-04,0,"60604"
2021-03-26,0.339,"60604"
2021-02-01,0.021,"60604"
2020-12-26,0,"60604"
2021-01-27,0.016,"60604"
2020-12-29,0,"60604"
2021-03-16,0.301,"60604"
2021-04-15,0.446,"60604"
2021-02-17,0.077,"60604"
2020-12-28,0,"60604"
2021-01-17,0.009,"60604"
2020-12-22,0,"60604"
2021-01-09,0.006,"60604"
2021-03-05,0.244,"60604"
2021-01-12,0.006,"60604"
2021-03-17,0.304,"60604"
2021-03-07,0.245,"60604"
2021-03-01,0.214,"60604"
2021-03-19,0.31,"60604"
2021-03-23,0.322,"60604"
2021-05-11,0.645,"60604"
2021-03-31,0.352,"60604"
2021-04-07,0.388,"60604"
2021-04-30,0.563,"60604"
2021-04-26,0.525,"60604"
2021-04-29,0.557,"60604"
2021-02-25,0.186,"60604"
2021-02-03,0.022,"60604"
2021-01-14,0.009,"60604"
2020-12-18,0,"60604"
2021-02-16,0.072,"60604"
2020-12-20,0,"60604"
2021-04-04,0.368,"60604"
2021-05-14,0.688,"60604"
2021-03-08,0.253,"60604"
2021-02-26,0.205,"60604"
2021-05-09,0.632,"60604"
2021-03-30,0.348,"60604"
2021-03-24,0.326,"60604"
2021-05-12,0.66,"60604"
2020-12-25,0,"60604"
2021-05-13,0.674,"60604"
2021-01-18,0.009,"60604"
2021-01-07,0.002,"60604"
2021-05-01,0.566,"60604"
2021-04-10,0.406,"60604"
2021-04-20,0.482,"60604"
2021-02-02,0.021,"60604"
2021-05-02,0.57,"60604"
2021-01-08,0.005,"60604"
2021-01-03,0,"60604"
2020-12-31,0,"60604"
2021-03-02,0.226,"60604"
2021-03-18,0.306,"60604"
2020-12-24,0,"60604"
2021-04-06,0.377,"60604"
2021-05-17,0.701,"60604"
2021-04-18,0.463,"60604"
2021-05-10,0.637,"60604"
2021-05-25,0.757,"60604"
2021-05-05,0.603,"60604"
2021-03-20,0.316,"60604"
2021-02-08,0.028,"60604"
2021-04-25,0.519,"60604"
2021-05-16,0.696,"60604"
2021-04-12,0.414,"60604"
2021-02-10,0.041,"60604"
2021-02-18,0.081,"60604"
2021-04-23,0.513,"60604"
2021-03-10,0.273,"60604"
2021-02-20,0.087,"60604"
2021-02-09,0.034,"60604"
2020-12-30,0,"60604"
2021-05-04,0.589,"60604"
2021-03-22,0.317,"60604"
2021-04-01,0.361,"60604"
2021-04-14,0.434,"60604"
2021-05-03,0.575,"60604"
2021-03-28,0.34,"60604"
2021-02-22,0.123,"60604"
2021-04-24,0.516,"60604"
2021-02-04,0.022,"60604"
2020-12-23,0,"60604"
2021-05-24,0.75,"60604"
2021-04-05,0.372,"60604"
2021-01-21,0.013,"60604"
2021-01-02,0,"60604"
2021-04-27,0.544,"60604"
2021-05-22,0.565,"60605"
2021-05-04,0.472,"60605"
2020-12-17,0,"60605"
2021-03-04,0.151,"60605"
2021-04-22,0.38,"60605"
2021-05-12,0.518,"60605"
2021-03-23,0.2,"60605"
2021-04-02,0.241,"60605"
2021-02-26,0.135,"60605"
2021-01-25,0.055,"60605"
2021-01-11,0.03,"60605"
2021-05-14,0.535,"60605"
2021-04-18,0.341,"60605"
2020-12-29,0,"60605"
2021-04-15,0.324,"60605"
2021-03-14,0.179,"60605"
2021-02-14,0.092,"60605"
2021-01-16,0.042,"60605"
2021-04-24,0.396,"60605"
2021-04-23,0.39,"60605"
2021-05-07,0.494,"60605"
2021-05-17,0.547,"60605"
2021-03-30,0.225,"60605"
2021-03-25,0.208,"60605"
2021-03-11,0.172,"60605"
2021-05-24,0.567,"60605"
2021-01-19,0.047,"60605"
2021-04-06,0.258,"60605"
2021-01-22,0.052,"60605"
2020-12-23,0,"60605"
2021-03-02,0.143,"60605"
2021-02-01,0.064,"60605"
2021-01-31,0.063,"60605"
2021-05-13,0.529,"60605"
2021-02-11,0.084,"60605"
2021-04-01,0.234,"60605"
2021-04-20,0.363,"60605"
2020-12-18,0,"60605"
2021-02-04,0.071,"60605"
2021-01-05,0.002,"60605"
2021-01-24,0.053,"60605"
2021-03-28,0.219,"60605"
2021-05-23,0.566,"60605"
2021-05-08,0.499,"60605"
2021-04-21,0.372,"60605"
2021-05-19,0.555,"60605"
2021-04-25,0.397,"60605"
2021-01-15,0.041,"60605"
2021-05-03,0.463,"60605"
2021-03-17,0.189,"60605"
2021-03-01,0.14,"60605"
2021-02-17,0.099,"60605"
2021-04-07,0.266,"60605"
2021-04-29,0.436,"60605"
2021-01-09,0.022,"60605"
2021-03-18,0.191,"60605"
2021-05-05,0.478,"60605"
2021-04-03,0.244,"60605"
2021-03-16,0.187,"60605"
2021-04-09,0.284,"60605"
2021-02-07,0.074,"60605"
2021-03-29,0.221,"60605"
2020-12-19,0,"60605"
2021-03-19,0.194,"60605"
2021-03-31,0.23,"60605"
2021-03-22,0.199,"60605"
2021-04-13,0.311,"60605"
2021-05-11,0.511,"60605"
2021-02-18,0.103,"60605"
2020-12-21,0,"60605"
2021-01-08,0.017,"60605"
2021-05-18,0.551,"60605"
2021-02-10,0.079,"60605"
2021-01-17,0.043,"60605"
2020-12-20,0,"60605"
2021-04-26,0.405,"60605"
2021-02-21,0.112,"60605"
2021-05-25,0.57,"60605"
2021-01-23,0.053,"60605"
2021-02-16,0.095,"60605"
2021-04-28,0.428,"60605"
2021-01-14,0.041,"60605"
2021-01-26,0.057,"60605"
2021-02-06,0.074,"60605"
2021-02-22,0.116,"60605"
2020-12-27,0,"60605"
2020-12-22,0,"60605"
2021-05-16,0.543,"60605"
2021-01-04,0.001,"60605"
2020-12-24,0,"60605"
2021-01-27,0.059,"60605"
2021-01-01,0,"60605"
2021-05-21,0.562,"60605"
2021-04-16,0.332,"60605"
2021-05-09,0.5,"60605"
2021-02-27,0.137,"60605"
2021-02-09,0.077,"60605"
2021-01-07,0.009,"60605"
2021-01-21,0.052,"60605"
2021-03-13,0.179,"60605"
2021-01-12,0.036,"60605"
2021-03-07,0.158,"60605"
2020-12-15,0,"60605"
2021-01-28,0.061,"60605"
2021-04-08,0.275,"60605"
2021-01-02,0,"60605"
2021-02-13,0.091,"60605"
2021-01-18,0.044,"60605"
2021-02-28,0.138,"60605"
2021-03-03,0.148,"60605"
2021-03-05,0.154,"60605"
2021-04-19,0.351,"60605"
2021-04-14,0.317,"60605"
2021-03-08,0.161,"60605"
2021-03-20,0.197,"60605"
2021-01-29,0.062,"60605"
2021-04-27,0.419,"60605"
2021-04-30,0.447,"60605"
2021-03-26,0.214,"60605"
2021-02-02,0.067,"60605"
2021-04-11,0.295,"60605"
2021-01-10,0.024,"60605"
2021-01-03,0,"60605"
2020-12-28,0,"60605"
2021-02-12,0.089,"60605"
2021-01-20,0.05,"60605"
2021-05-06,0.487,"60605"
2021-02-20,0.111,"60605"
2021-03-06,0.156,"60605"
2020-12-16,0,"60605"
2021-01-13,0.039,"60605"
2021-04-10,0.291,"60605"
2021-05-10,0.504,"60605"
2021-04-04,0.246,"60605"
2021-05-01,0.453,"60605"
2021-05-20,0.558,"60605"
2021-02-24,0.123,"60605"
2021-03-24,0.203,"60605"
2021-02-08,0.076,"60605"
2021-03-10,0.168,"60605"
2021-02-03,0.069,"60605"
2021-03-09,0.165,"60605"
2021-04-05,0.252,"60605"
2021-02-05,0.073,"60605"
2021-04-12,0.302,"60605"
2021-03-12,0.176,"60605"
2021-02-15,0.093,"60605"
2020-12-30,0,"60605"
2021-03-27,0.217,"60605"
2021-04-17,0.337,"60605"
2021-05-02,0.455,"60605"
2021-02-19,0.109,"60605"
2020-12-31,0,"60605"
2021-05-15,0.541,"60605"
2021-01-06,0.003,"60605"
2021-01-30,0.063,"60605"
2021-03-15,0.182,"60605"
2020-12-26,0,"60605"
2020-12-25,0,"60605"
2021-02-23,0.119,"60605"
2021-03-21,0.197,"60605"
2021-02-25,0.128,"60605"
2021-01-20,0.035,"60606"
2020-12-19,0,"60606"
2021-01-29,0.043,"60606"
2021-04-11,0.302,"60606"
2021-05-03,0.545,"60606"
2021-02-23,0.103,"60606"
2021-02-12,0.069,"60606"
2021-03-03,0.133,"60606"
2021-04-07,0.265,"60606"
2021-01-08,0.011,"60606"
2021-02-02,0.047,"60606"
2021-02-25,0.114,"60606"
2021-03-04,0.137,"60606"
2021-05-02,0.535,"60606"
2021-04-03,0.236,"60606"
2021-05-20,0.689,"60606"
2021-03-14,0.17,"60606"
2021-01-01,0,"60606"
2021-01-09,0.014,"60606"
2021-05-09,0.606,"60606"
2021-05-14,0.654,"60606"
2021-04-10,0.296,"60606"
2021-05-05,0.571,"60606"
2021-03-21,0.186,"60606"
2021-02-22,0.098,"60606"
2020-12-30,0,"60606"
2021-03-31,0.22,"60606"
2021-03-01,0.127,"60606"
2021-04-12,0.311,"60606"
2021-04-30,0.527,"60606"
2021-04-02,0.234,"60606"
2021-05-21,0.697,"60606"
2021-01-27,0.041,"60606"
2021-03-13,0.17,"60606"
2021-02-24,0.108,"60606"
2021-03-12,0.167,"60606"
2021-03-30,0.215,"60606"
2020-12-20,0,"60606"
2021-02-09,0.056,"60606"
2021-02-15,0.075,"60606"
2021-05-15,0.664,"60606"
2021-03-05,0.14,"60606"
2021-05-11,0.625,"60606"
2021-01-19,0.03,"60606"
2021-03-29,0.211,"60606"
2021-04-25,0.448,"60606"
2021-04-17,0.361,"60606"
2021-03-09,0.153,"60606"
2020-12-25,0,"60606"
2021-03-24,0.191,"60606"
2021-01-24,0.038,"60606"
2021-03-06,0.142,"60606"
2021-01-30,0.044,"60606"
2020-12-24,0,"60606"
2021-01-13,0.026,"60606"
2021-03-23,0.188,"60606"
2021-02-13,0.071,"60606"
2021-02-05,0.051,"60606"
2020-12-23,0,"60606"
2021-04-13,0.322,"60606"
2021-01-11,0.021,"60606"
2020-12-26,0,"60606"
2021-01-03,0,"60606"
2021-04-14,0.329,"60606"
2021-04-05,0.244,"60606"
2020-12-16,0,"60606"
2020-12-18,0,"60606"
2020-12-17,0,"60606"
2021-05-01,0.532,"60606"
2021-01-22,0.037,"60606"
2021-05-13,0.646,"60606"
2021-05-24,0.706,"60606"
2021-01-31,0.044,"60606"
2021-05-23,0.702,"60606"
2021-04-29,0.507,"60606"
2021-02-21,0.095,"60606"
2021-03-08,0.149,"60606"
2021-05-18,0.68,"60606"
2021-04-18,0.365,"60606"
2021-02-19,0.091,"60606"
2021-03-18,0.183,"60606"
2021-05-19,0.686,"60606"
2021-04-06,0.253,"60606"
2021-03-07,0.142,"60606"
2021-04-04,0.238,"60606"
2021-01-07,0.004,"60606"
2021-03-15,0.172,"60606"
2021-01-16,0.027,"60606"
2021-03-17,0.181,"60606"
2020-12-22,0,"60606"
2021-05-06,0.583,"60606"
2021-02-06,0.053,"60606"
2021-05-25,0.708,"60606"
2021-02-14,0.073,"60606"
2021-01-28,0.042,"60606"
2021-04-24,0.445,"60606"
2021-02-20,0.094,"60606"
2021-05-17,0.672,"60606"
2021-02-28,0.124,"60606"
2021-01-17,0.027,"60606"
2021-02-03,0.047,"60606"
2021-04-08,0.276,"60606"
2021-01-05,0.002,"60606"
2021-03-20,0.185,"60606"
2021-05-22,0.7,"60606"
2021-03-10,0.158,"60606"
2020-12-21,0,"60606"
2021-03-19,0.185,"60606"
2020-12-28,0,"60606"
2021-01-15,0.027,"60606"
2021-02-11,0.064,"60606"
2021-04-20,0.399,"60606"
2021-04-27,0.484,"60606"
2021-02-04,0.049,"60606"
2021-03-11,0.162,"60606"
2021-02-16,0.076,"60606"
2021-03-02,0.129,"60606"
2021-02-07,0.053,"60606"
2021-04-19,0.38,"60606"
2021-04-22,0.426,"60606"
2020-12-29,0,"60606"
2021-01-23,0.038,"60606"
2021-02-18,0.086,"60606"
2021-05-04,0.559,"60606"
2021-04-16,0.352,"60606"
2021-01-12,0.025,"60606"
2021-01-06,0.002,"60606"
2021-01-25,0.04,"60606"
2021-04-09,0.286,"60606"
2020-12-27,0,"60606"
2021-01-10,0.015,"60606"
2021-04-01,0.224,"60606"
2020-12-15,0,"60606"
2021-05-08,0.604,"60606"
2021-02-17,0.082,"60606"
2021-02-26,0.122,"60606"
2021-05-12,0.633,"60606"
2021-02-08,0.054,"60606"
2021-04-23,0.437,"60606"
2021-01-26,0.04,"60606"
2021-03-25,0.198,"60606"
2021-01-02,0,"60606"
2021-05-10,0.613,"60606"
2021-01-21,0.037,"60606"
2021-05-16,0.667,"60606"
2021-03-26,0.204,"60606"
2021-04-15,0.341,"60606"
2021-04-28,0.494,"60606"
2021-03-28,0.207,"60606"
2021-05-07,0.595,"60606"
2021-03-22,0.188,"60606"
2021-03-16,0.177,"60606"
2021-03-27,0.206,"60606"
2021-01-04,0.001,"60606"
2020-12-31,0,"60606"
2021-02-01,0.046,"60606"
2021-02-27,0.123,"60606"
2021-02-10,0.058,"60606"
2021-04-26,0.464,"60606"
2021-01-14,0.026,"60606"
2021-01-18,0.029,"60606"
2021-04-21,0.411,"60606"
2021-05-13,0.512,"60607"
2021-04-20,0.356,"60607"
2021-03-27,0.201,"60607"
2021-02-23,0.12,"60607"
2021-01-19,0.039,"60607"
2021-05-05,0.463,"60607"
2020-12-31,0,"60607"
2021-01-10,0.019,"60607"
2021-05-06,0.472,"60607"
2020-12-21,0,"60607"
2021-04-05,0.236,"60607"
2021-04-14,0.308,"60607"
2021-01-29,0.06,"60607"
2021-02-11,0.086,"60607"
2021-04-01,0.217,"60607"
2021-03-11,0.166,"60607"
2021-03-18,0.181,"60607"
2021-05-01,0.439,"60607"
2021-04-17,0.329,"60607"
2021-02-10,0.081,"60607"
2021-04-23,0.384,"60607"
2021-05-10,0.488,"60607"
2021-02-03,0.068,"60607"
2021-01-22,0.046,"60607"
2021-02-02,0.065,"60607"
2021-04-10,0.279,"60607"
2021-02-07,0.074,"60607"
2021-03-24,0.19,"60607"
2021-02-25,0.128,"60607"
2021-03-26,0.197,"60607"
2021-04-29,0.426,"60607"
2021-01-03,0,"60607"
2021-01-21,0.046,"60607"
2021-01-27,0.055,"60607"
2021-04-22,0.374,"60607"
2021-03-23,0.188,"60607"
2021-04-08,0.262,"60607"
2020-12-27,0,"60607"
2021-02-18,0.103,"60607"
2021-03-14,0.172,"60607"
2021-04-27,0.41,"60607"
2021-05-12,0.504,"60607"
2021-02-13,0.093,"60607"
2021-05-19,0.539,"60607"
2021-03-05,0.151,"60607"
2021-03-13,0.171,"60607"
2021-03-31,0.213,"60607"
2021-04-18,0.333,"60607"
2021-03-09,0.159,"60607"
2020-12-30,0,"60607"
2021-03-07,0.153,"60607"
2021-03-10,0.162,"60607"
2020-12-24,0,"60607"
2021-01-24,0.047,"60607"
2021-01-18,0.036,"60607"
2021-01-02,0,"60607"
2021-01-31,0.061,"60607"
2021-05-18,0.535,"60607"
2021-03-30,0.209,"60607"
2021-02-01,0.062,"60607"
2021-01-23,0.047,"60607"
2021-03-15,0.174,"60607"
2021-02-26,0.133,"60607"
2021-02-06,0.074,"60607"
2021-04-02,0.224,"60607"
2021-04-24,0.389,"60607"
2021-05-07,0.478,"60607"
2021-01-14,0.033,"60607"
2021-02-08,0.075,"60607"
2021-05-20,0.542,"60607"
2021-02-19,0.107,"60607"
2021-05-14,0.52,"60607"
2021-04-25,0.39,"60607"
2021-05-04,0.456,"60607"
2020-12-17,0,"60607"
2021-02-28,0.135,"60607"
2021-04-04,0.229,"60607"
2020-12-29,0,"60607"
2021-03-17,0.179,"60607"
2021-04-21,0.365,"60607"
2021-02-04,0.07,"60607"
2021-03-25,0.194,"60607"
2021-03-03,0.145,"60607"
2021-03-12,0.169,"60607"
2021-04-30,0.435,"60607"
2021-01-17,0.034,"60607"
2021-05-08,0.482,"60607"
2021-04-09,0.273,"60607"
