Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
60707,04/18/2021,109,9603,15,5876,0.136,94,3976,0.092,43093,POINT (-87.808283 41.921777),60707-20210418
60707,04/19/2021,98,9701,27,5903,0.137,71,4047,0.094,43093,POINT (-87.808283 41.921777),60707-20210419
60707,04/20/2021,101,9802,54,5957,0.138,47,4094,0.095,43093,POINT (-87.808283 41.921777),60707-20210420
60707,04/21/2021,91,9893,46,6003,0.139,45,4139,0.096,43093,POINT (-87.808283 41.921777),60707-20210421
60707,04/22/2021,107,10000,46,6049,0.14,61,4200,0.097,43093,POINT (-87.808283 41.921777),60707-20210422
60707,04/23/2021,103,10103,53,6102,0.142,50,4250,0.099,43093,POINT (-87.808283 41.921777),60707-20210423
60707,04/24/2021,72,10175,48,6150,0.143,24,4274,0.099,43093,POINT (-87.808283 41.921777),60707-20210424
60707,04/25/2021,42,10217,34,6184,0.144,8,4282,0.099,43093,POINT (-87.808283 41.921777),60707-20210425
60637,05/01/2021,245,26403,104,16038,0.339,144,10875,0.23,47300,POINT (-87.604053 41.780991),60637-20210501
60637,05/02/2021,89,26492,30,16068,0.34,60,10935,0.231,47300,POINT (-87.604053 41.780991),60637-20210502
60637,05/03/2021,291,26783,85,16153,0.342,218,11153,0.236,47300,POINT (-87.604053 41.780991),60637-20210503
60637,05/04/2021,252,27035,69,16222,0.343,186,11339,0.24,47300,POINT (-87.604053 41.780991),60637-20210504
60637,05/05/2021,243,27278,94,16316,0.345,157,11496,0.243,47300,POINT (-87.604053 41.780991),60637-20210505
60637,05/06/2021,267,27545,89,16405,0.347,184,11680,0.247,47300,POINT (-87.604053 41.780991),60637-20210506
60637,05/07/2021,335,27880,98,16503,0.349,243,11923,0.252,47300,POINT (-87.604053 41.780991),60637-20210507
60637,05/08/2021,234,28114,63,16566,0.35,175,12098,0.256,47300,POINT (-87.604053 41.780991),60637-20210508
60637,05/09/2021,43,28157,22,16588,0.351,29,12127,0.256,47300,POINT (-87.604053 41.780991),60637-20210509
60637,05/10/2021,274,28431,61,16649,0.352,223,12350,0.261,47300,POINT (-87.604053 41.780991),60637-20210510
60637,05/11/2021,254,28685,65,16714,0.353,193,12543,0.265,47300,POINT (-87.604053 41.780991),60637-20210511
60637,05/12/2021,206,28891,60,16774,0.355,149,12692,0.268,47300,POINT (-87.604053 41.780991),60637-20210512
60637,05/13/2021,237,29128,84,16858,0.356,153,12845,0.272,47300,POINT (-87.604053 41.780991),60637-20210513
60637,05/14/2021,338,29466,84,16942,0.358,256,13101,0.277,47300,POINT (-87.604053 41.780991),60637-20210514
60637,05/15/2021,219,29685,51,16993,0.359,173,13274,0.281,47300,POINT (-87.604053 41.780991),60637-20210515
60638,03/10/2021,481,15271,284,10143,0.173,224,5181,0.088,58669,POINT (-87.771902 41.787032),60638-20210310
60638,03/11/2021,467,15738,238,10381,0.177,243,5424,0.092,58669,POINT (-87.771902 41.787032),60638-20210311
60638,03/12/2021,557,16295,231,10612,0.181,339,5763,0.098,58669,POINT (-87.771902 41.787032),60638-20210312
60638,03/13/2021,479,16774,284,10896,0.186,214,5977,0.102,58669,POINT (-87.771902 41.787032),60638-20210313
60638,03/14/2021,153,16927,104,11000,0.187,51,6028,0.103,58669,POINT (-87.771902 41.787032),60638-20210314
60638,03/15/2021,396,17323,203,11203,0.191,204,6232,0.106,58669,POINT (-87.771902 41.787032),60638-20210315
60638,03/16/2021,528,17851,345,11548,0.197,215,6447,0.11,58669,POINT (-87.771902 41.787032),60638-20210316
60638,03/17/2021,489,18340,334,11882,0.203,196,6643,0.113,58669,POINT (-87.771902 41.787032),60638-20210317
60638,03/18/2021,468,18808,287,12169,0.207,203,6846,0.117,58669,POINT (-87.771902 41.787032),60638-20210318
60638,03/19/2021,545,19353,358,12527,0.214,211,7057,0.12,58669,POINT (-87.771902 41.787032),60638-20210319
60638,03/20/2021,325,19678,238,12765,0.218,114,7171,0.122,58669,POINT (-87.771902 41.787032),60638-20210320
60638,03/21/2021,173,19851,129,12894,0.22,51,7222,0.123,58669,POINT (-87.771902 41.787032),60638-20210321
60638,03/22/2021,406,20257,299,13193,0.225,117,7339,0.125,58669,POINT (-87.771902 41.787032),60638-20210322
60638,03/23/2021,396,20653,276,13469,0.23,132,7471,0.127,58669,POINT (-87.771902 41.787032),60638-20210323
60638,03/24/2021,485,21138,346,13815,0.235,167,7638,0.13,58669,POINT (-87.771902 41.787032),60638-20210324
60638,03/25/2021,477,21615,310,14125,0.241,191,7829,0.133,58669,POINT (-87.771902 41.787032),60638-20210325
60638,03/26/2021,538,22153,296,14421,0.246,261,8090,0.138,58669,POINT (-87.771902 41.787032),60638-20210326
60638,03/27/2021,911,23064,737,15158,0.258,205,8295,0.141,58669,POINT (-87.771902 41.787032),60638-20210327
60638,03/28/2021,121,23185,68,15226,0.26,58,8353,0.142,58669,POINT (-87.771902 41.787032),60638-20210328
60638,03/29/2021,499,23684,313,15539,0.265,216,8569,0.146,58669,POINT (-87.771902 41.787032),60638-20210329
60638,03/30/2021,494,24178,283,15822,0.27,220,8789,0.15,58669,POINT (-87.771902 41.787032),60638-20210330
60638,03/31/2021,478,24656,283,16105,0.275,211,9000,0.153,58669,POINT (-87.771902 41.787032),60638-20210331
60638,04/01/2021,572,25228,365,16470,0.281,229,9229,0.157,58669,POINT (-87.771902 41.787032),60638-20210401
60638,04/02/2021,551,25779,373,16843,0.287,201,9430,0.161,58669,POINT (-87.771902 41.787032),60638-20210402
60638,04/03/2021,624,26403,267,17110,0.292,372,9802,0.167,58669,POINT (-87.771902 41.787032),60638-20210403
60638,04/04/2021,68,26471,30,17140,0.292,40,9842,0.168,58669,POINT (-87.771902 41.787032),60638-20210404
60638,04/05/2021,577,27048,314,17454,0.297,337,10179,0.173,58669,POINT (-87.771902 41.787032),60638-20210405
60638,04/06/2021,606,27654,438,17892,0.305,238,10417,0.178,58669,POINT (-87.771902 41.787032),60638-20210406
60638,04/07/2021,693,28347,458,18350,0.313,295,10712,0.183,58669,POINT (-87.771902 41.787032),60638-20210407
60638,04/08/2021,602,28949,380,18730,0.319,284,10996,0.187,58669,POINT (-87.771902 41.787032),60638-20210408
60638,04/09/2021,602,29551,359,19089,0.325,282,11278,0.192,58669,POINT (-87.771902 41.787032),60638-20210409
60638,04/10/2021,552,30103,309,19398,0.331,291,11569,0.197,58669,POINT (-87.771902 41.787032),60638-20210410
60638,04/11/2021,152,30255,94,19492,0.332,85,11654,0.199,58669,POINT (-87.771902 41.787032),60638-20210411
60638,04/12/2021,467,30722,253,19745,0.337,266,11920,0.203,58669,POINT (-87.771902 41.787032),60638-20210412
60638,04/13/2021,626,31348,350,20095,0.343,278,12198,0.208,58669,POINT (-87.771902 41.787032),60638-20210413
60638,04/14/2021,599,31947,341,20436,0.348,259,12457,0.212,58669,POINT (-87.771902 41.787032),60638-20210414
60638,04/15/2021,542,32489,284,20720,0.353,259,12716,0.217,58669,POINT (-87.771902 41.787032),60638-20210415
60638,04/16/2021,567,33056,270,20990,0.358,297,13013,0.222,58669,POINT (-87.771902 41.787032),60638-20210416
60638,04/17/2021,957,34013,292,21282,0.363,665,13678,0.233,58669,POINT (-87.771902 41.787032),60638-20210417
60638,04/18/2021,178,34191,66,21348,0.364,112,13790,0.235,58669,POINT (-87.771902 41.787032),60638-20210418
60638,04/19/2021,468,34659,172,21520,0.367,296,14086,0.24,58669,POINT (-87.771902 41.787032),60638-20210419
60638,04/20/2021,531,35190,260,21780,0.371,271,14357,0.245,58669,POINT (-87.771902 41.787032),60638-20210420
60638,04/21/2021,491,35681,215,21995,0.375,277,14634,0.249,58669,POINT (-87.771902 41.787032),60638-20210421
60638,04/22/2021,610,36291,239,22234,0.379,371,15005,0.256,58669,POINT (-87.771902 41.787032),60638-20210422
60638,04/23/2021,541,36832,212,22446,0.383,329,15334,0.261,58669,POINT (-87.771902 41.787032),60638-20210423
60638,04/24/2021,395,37227,161,22607,0.385,234,15568,0.265,58669,POINT (-87.771902 41.787032),60638-20210424
60638,04/25/2021,70,37297,52,22659,0.386,18,15586,0.266,58669,POINT (-87.771902 41.787032),60638-20210425
60638,04/26/2021,336,37633,140,22799,0.389,196,15782,0.269,58669,POINT (-87.771902 41.787032),60638-20210426
60638,04/27/2021,469,38102,156,22955,0.391,316,16098,0.274,58669,POINT (-87.771902 41.787032),60638-20210427
60638,04/28/2021,491,38593,125,23080,0.393,372,16470,0.281,58669,POINT (-87.771902 41.787032),60638-20210428
60638,04/29/2021,441,39034,125,23205,0.396,331,16801,0.286,58669,POINT (-87.771902 41.787032),60638-20210429
60638,04/30/2021,418,39452,147,23352,0.398,287,17088,0.291,58669,POINT (-87.771902 41.787032),60638-20210430
60638,05/01/2021,319,39771,115,23467,0.4,215,17303,0.295,58669,POINT (-87.771902 41.787032),60638-20210501
60638,05/02/2021,104,39875,50,23517,0.401,68,17371,0.296,58669,POINT (-87.771902 41.787032),60638-20210502
60638,05/03/2021,258,40133,48,23565,0.402,223,17594,0.3,58669,POINT (-87.771902 41.787032),60638-20210503
60638,05/04/2021,368,40501,95,23660,0.403,283,17877,0.305,58669,POINT (-87.771902 41.787032),60638-20210504
60638,05/05/2021,366,40867,112,23772,0.405,259,18136,0.309,58669,POINT (-87.771902 41.787032),60638-20210505
60638,05/06/2021,368,41235,143,23915,0.408,241,18377,0.313,58669,POINT (-87.771902 41.787032),60638-20210506
60638,05/07/2021,360,41595,130,24045,0.41,235,18612,0.317,58669,POINT (-87.771902 41.787032),60638-20210507
60638,05/08/2021,287,41882,101,24146,0.412,198,18810,0.321,58669,POINT (-87.771902 41.787032),60638-20210508
60638,05/09/2021,75,41957,37,24183,0.412,50,18860,0.321,58669,POINT (-87.771902 41.787032),60638-20210509
60638,05/10/2021,216,42173,60,24243,0.413,173,19033,0.324,58669,POINT (-87.771902 41.787032),60638-20210510
60638,05/11/2021,372,42545,119,24362,0.415,264,19297,0.329,58669,POINT (-87.771902 41.787032),60638-20210511
60638,05/12/2021,272,42817,73,24435,0.416,210,19507,0.332,58669,POINT (-87.771902 41.787032),60638-20210512
60638,05/13/2021,260,43077,99,24534,0.418,164,19671,0.335,58669,POINT (-87.771902 41.787032),60638-20210513
60638,05/14/2021,296,43373,135,24669,0.42,172,19843,0.338,58669,POINT (-87.771902 41.787032),60638-20210514
60638,05/15/2021,187,43560,62,24731,0.422,127,19970,0.34,58669,POINT (-87.771902 41.787032),60638-20210515
60639,01/25/2021,134,2300,91,1919,0.022,43,381,0.004,88204,POINT (-87.75531 41.920609),60639-20210125
60639,01/28/2021,216,2867,180,2356,0.027,36,511,0.006,88204,POINT (-87.75531 41.920609),60639-20210128
60639,01/29/2021,241,3108,209,2565,0.029,32,543,0.006,88204,POINT (-87.75531 41.920609),60639-20210129
60639,01/30/2021,161,3269,141,2706,0.031,20,563,0.006,88204,POINT (-87.75531 41.920609),60639-20210130
60639,01/31/2021,49,3318,42,2748,0.031,7,570,0.006,88204,POINT (-87.75531 41.920609),60639-20210131
60639,02/01/2021,192,3510,162,2910,0.033,30,600,0.007,88204,POINT (-87.75531 41.920609),60639-20210201
60639,02/02/2021,262,3772,199,3109,0.035,63,663,0.008,88204,POINT (-87.75531 41.920609),60639-20210202
60639,02/03/2021,314,4086,255,3364,0.038,59,722,0.008,88204,POINT (-87.75531 41.920609),60639-20210203
60639,02/04/2021,395,4481,349,3713,0.042,46,768,0.009,88204,POINT (-87.75531 41.920609),60639-20210204
60639,02/05/2021,353,4834,294,4007,0.045,59,827,0.009,88204,POINT (-87.75531 41.920609),60639-20210205
60639,02/06/2021,351,5185,312,4319,0.049,39,866,0.01,88204,POINT (-87.75531 41.920609),60639-20210206
60639,02/07/2021,135,5320,79,4398,0.05,56,922,0.01,88204,POINT (-87.75531 41.920609),60639-20210207
60639,02/08/2021,262,5582,189,4587,0.052,73,995,0.011,88204,POINT (-87.75531 41.920609),60639-20210208
60639,02/09/2021,263,5845,208,4795,0.054,55,1050,0.012,88204,POINT (-87.75531 41.920609),60639-20210209
60639,02/10/2021,298,6143,229,5024,0.057,69,1119,0.013,88204,POINT (-87.75531 41.920609),60639-20210210
60639,02/11/2021,350,6493,236,5260,0.06,114,1233,0.014,88204,POINT (-87.75531 41.920609),60639-20210211
60639,02/12/2021,419,6912,329,5589,0.063,90,1323,0.015,88204,POINT (-87.75531 41.920609),60639-20210212
60639,02/13/2021,916,7828,873,6462,0.073,43,1366,0.015,88204,POINT (-87.75531 41.920609),60639-20210213
60639,02/14/2021,765,8593,761,7223,0.082,4,1370,0.016,88204,POINT (-87.75531 41.920609),60639-20210214
60639,02/15/2021,195,8788,149,7372,0.084,46,1416,0.016,88204,POINT (-87.75531 41.920609),60639-20210215
60639,02/16/2021,151,8939,104,7476,0.085,47,1463,0.017,88204,POINT (-87.75531 41.920609),60639-20210216
60639,02/17/2021,244,9183,110,7586,0.086,134,1597,0.018,88204,POINT (-87.75531 41.920609),60639-20210217
60639,02/18/2021,296,9479,159,7745,0.088,137,1734,0.02,88204,POINT (-87.75531 41.920609),60639-20210218
60639,02/19/2021,318,9797,147,7892,0.089,171,1905,0.022,88204,POINT (-87.75531 41.920609),60639-20210219
60639,02/20/2021,1233,11030,1165,9057,0.103,68,1973,0.022,88204,POINT (-87.75531 41.920609),60639-20210220
60639,02/21/2021,910,11940,891,9948,0.113,19,1992,0.023,88204,POINT (-87.75531 41.920609),60639-20210221
60639,02/22/2021,199,12139,96,10044,0.114,103,2095,0.024,88204,POINT (-87.75531 41.920609),60639-20210222
Unknown,02/12/2021,45,1502,23,1031,0,22,471,0,0,,Unknown-20210212
Unknown,02/18/2021,67,1737,15,1117,0,52,620,0,0,,Unknown-20210218
Unknown,02/22/2021,31,1851,16,1167,0,15,684,0,0,,Unknown-20210222
Unknown,02/23/2021,56,1907,16,1183,0,40,724,0,0,,Unknown-20210223
Unknown,02/26/2021,67,2067,32,1256,0,35,811,0,0,,Unknown-20210226
Unknown,02/28/2021,14,2126,13,1297,0,1,829,0,0,,Unknown-20210228
Unknown,03/03/2021,46,2229,31,1360,0,15,869,0,0,,Unknown-20210303
Unknown,03/05/2021,63,2348,46,1437,0,19,913,0,0,,Unknown-20210305
Unknown,03/07/2021,5,2397,5,1469,0,1,932,0,0,,Unknown-20210307
Unknown,03/08/2021,33,2430,20,1489,0,17,949,0,0,,Unknown-20210308
Unknown,03/11/2021,71,2610,52,1615,0,28,1022,0,0,,Unknown-20210311
Unknown,03/12/2021,78,2688,46,1661,0,37,1059,0,0,,Unknown-20210312
Unknown,03/13/2021,73,2761,62,1723,0,24,1083,0,0,,Unknown-20210313
Unknown,03/14/2021,18,2779,16,1739,0,6,1089,0,0,,Unknown-20210314
Unknown,03/15/2021,45,2824,33,1772,0,18,1107,0,0,,Unknown-20210315
Unknown,03/16/2021,56,2880,45,1817,0,16,1123,0,0,,Unknown-20210316
Unknown,03/17/2021,60,2940,27,1844,0,36,1159,0,0,,Unknown-20210317
Unknown,03/18/2021,51,2991,40,1884,0,13,1172,0,0,,Unknown-20210318
Unknown,03/19/2021,70,3061,49,1933,0,33,1205,0,0,,Unknown-20210319
Unknown,03/20/2021,57,3118,36,1969,0,30,1235,0,0,,Unknown-20210320
Unknown,03/21/2021,20,3138,15,1984,0,5,1240,0,0,,Unknown-20210321
60666,05/11/2021,0,143,0,118,0,0,110,0,0,POINT (-87.896371 41.979511),60666-20210511
Unknown,03/22/2021,39,3177,25,2009,0,17,1257,0,0,,Unknown-20210322
60623,04/06/2021,1023,38994,444,25494,0.314,637,14086,0.173,81283,POINT (-87.717446 41.850321),60623-20210406
60623,04/07/2021,939,39933,422,25916,0.319,559,14645,0.18,81283,POINT (-87.717446 41.850321),60623-20210407
60639,02/23/2021,326,12465,199,10243,0.116,127,2222,0.025,88204,POINT (-87.75531 41.920609),60639-20210223
60639,02/24/2021,265,12730,162,10405,0.118,103,2325,0.026,88204,POINT (-87.75531 41.920609),60639-20210224
60639,02/25/2021,317,13047,155,10560,0.12,162,2487,0.028,88204,POINT (-87.75531 41.920609),60639-20210225
60639,02/26/2021,382,13429,175,10735,0.122,207,2694,0.031,88204,POINT (-87.75531 41.920609),60639-20210226
60639,02/27/2021,1449,14878,1331,12066,0.137,118,2812,0.032,88204,POINT (-87.75531 41.920609),60639-20210227
60639,02/28/2021,1076,15954,1033,13099,0.149,43,2855,0.032,88204,POINT (-87.75531 41.920609),60639-20210228
60639,03/01/2021,325,16279,159,13258,0.15,166,3021,0.034,88204,POINT (-87.75531 41.920609),60639-20210301
60639,03/02/2021,386,16665,206,13464,0.153,180,3201,0.036,88204,POINT (-87.75531 41.920609),60639-20210302
60639,03/03/2021,479,17144,219,13683,0.155,261,3462,0.039,88204,POINT (-87.75531 41.920609),60639-20210303
60639,03/04/2021,511,17655,246,13929,0.158,268,3730,0.042,88204,POINT (-87.75531 41.920609),60639-20210304
60639,03/05/2021,540,18195,322,14251,0.162,235,3965,0.045,88204,POINT (-87.75531 41.920609),60639-20210305
60639,03/06/2021,1216,19411,924,15175,0.172,302,4267,0.048,88204,POINT (-87.75531 41.920609),60639-20210306
60639,03/07/2021,963,20374,918,16093,0.182,82,4349,0.049,88204,POINT (-87.75531 41.920609),60639-20210307
60639,03/08/2021,329,20703,171,16264,0.184,182,4531,0.051,88204,POINT (-87.75531 41.920609),60639-20210308
60639,03/09/2021,452,21155,292,16556,0.188,176,4707,0.053,88204,POINT (-87.75531 41.920609),60639-20210309
60639,03/10/2021,458,21613,266,16822,0.191,214,4921,0.056,88204,POINT (-87.75531 41.920609),60639-20210310
60639,03/11/2021,538,22151,356,17178,0.195,205,5126,0.058,88204,POINT (-87.75531 41.920609),60639-20210311
60639,03/12/2021,865,23016,562,17740,0.201,334,5460,0.062,88204,POINT (-87.75531 41.920609),60639-20210312
60639,03/13/2021,1528,24544,725,18465,0.209,828,6288,0.071,88204,POINT (-87.75531 41.920609),60639-20210313
60639,03/14/2021,897,25441,221,18686,0.212,678,6966,0.079,88204,POINT (-87.75531 41.920609),60639-20210314
60639,03/15/2021,400,25841,238,18924,0.215,187,7153,0.081,88204,POINT (-87.75531 41.920609),60639-20210315
60639,03/16/2021,458,26299,316,19240,0.218,188,7341,0.083,88204,POINT (-87.75531 41.920609),60639-20210316
60639,03/17/2021,433,26732,314,19554,0.222,134,7475,0.085,88204,POINT (-87.75531 41.920609),60639-20210317
60639,03/18/2021,514,27246,361,19915,0.226,208,7683,0.087,88204,POINT (-87.75531 41.920609),60639-20210318
60639,03/19/2021,812,28058,661,20576,0.233,199,7882,0.089,88204,POINT (-87.75531 41.920609),60639-20210319
60639,03/20/2021,1667,29725,574,21150,0.24,1136,9018,0.102,88204,POINT (-87.75531 41.920609),60639-20210320
60639,03/21/2021,1129,30854,399,21549,0.244,739,9757,0.111,88204,POINT (-87.75531 41.920609),60639-20210321
60639,03/22/2021,455,31309,375,21924,0.249,154,9911,0.112,88204,POINT (-87.75531 41.920609),60639-20210322
60639,03/23/2021,628,31937,488,22412,0.254,212,10123,0.115,88204,POINT (-87.75531 41.920609),60639-20210323
60639,03/24/2021,626,32563,481,22893,0.26,175,10298,0.117,88204,POINT (-87.75531 41.920609),60639-20210324
60639,03/25/2021,660,33223,507,23400,0.265,183,10481,0.119,88204,POINT (-87.75531 41.920609),60639-20210325
60639,03/26/2021,1021,34244,761,24161,0.274,272,10753,0.122,88204,POINT (-87.75531 41.920609),60639-20210326
60639,03/27/2021,1807,36051,705,24866,0.282,1121,11874,0.135,88204,POINT (-87.75531 41.920609),60639-20210327
60639,03/28/2021,1452,37503,609,25475,0.289,853,12727,0.144,88204,POINT (-87.75531 41.920609),60639-20210328
60639,03/29/2021,661,38164,535,26010,0.295,150,12877,0.146,88204,POINT (-87.75531 41.920609),60639-20210329
60639,03/30/2021,570,38734,380,26390,0.299,253,13130,0.149,88204,POINT (-87.75531 41.920609),60639-20210330
60639,03/31/2021,591,39325,362,26752,0.303,268,13398,0.152,88204,POINT (-87.75531 41.920609),60639-20210331
60639,04/01/2021,604,39929,348,27100,0.307,292,13690,0.155,88204,POINT (-87.75531 41.920609),60639-20210401
60639,04/02/2021,895,40824,500,27600,0.313,450,14140,0.16,88204,POINT (-87.75531 41.920609),60639-20210402
60639,04/03/2021,1818,42642,1351,28951,0.328,522,14662,0.166,88204,POINT (-87.75531 41.920609),60639-20210403
60639,04/04/2021,979,43621,157,29108,0.33,825,15487,0.176,88204,POINT (-87.75531 41.920609),60639-20210404
60639,04/05/2021,559,44180,381,29489,0.334,230,15717,0.178,88204,POINT (-87.75531 41.920609),60639-20210405
60639,04/06/2021,753,44933,482,29971,0.34,351,16068,0.182,88204,POINT (-87.75531 41.920609),60639-20210406
60639,04/07/2021,682,45615,411,30382,0.344,334,16402,0.186,88204,POINT (-87.75531 41.920609),60639-20210407
60639,04/08/2021,738,46353,422,30804,0.349,384,16786,0.19,88204,POINT (-87.75531 41.920609),60639-20210408
